"index","eco","title","pgn","last_ply","sq_from","sq_to","sq_check","fen"
"8420","D79","Neo-Grünfeld, 6.O-O c6 7.cxd5 cxd5 8.Ne5 e6","1. d4 Nf6 2. c4 g6 3. g3 d5 4. Bg2 Bg7 5. Nf3 O-O 6. O-O c6 7. cxd5 cxd5 8. Ne5 e6","8.  ... e6","e7","e6","","rnbq1rk1/pp3pbp/4pnp1/3pN3/3P4/6P1/PP2PPBP/RNBQ1RK1 w - - 0 9"
"8421","D79","Neo-Grünfeld, Main Line","1. d4 Nf6 2. c4 g6 3. g3 d5 4. Bg2 Bg7 5. Nf3 O-O 6. O-O c6 7. cxd5 cxd5 8. Ne5 e6 9. Nc3","9. Nc3 ... ","b1","c3","","rnbq1rk1/pp3pbp/4pnp1/3pN3/3P4/2N3P1/PP2PPBP/R1BQ1RK1 b - - 1 9"
"8422","D79","Neo-Grünfeld, Main Line, 10.f4","1. d4 Nf6 2. c4 g6 3. g3 d5 4. Bg2 Bg7 5. Nf3 O-O 6. O-O c6 7. cxd5 cxd5 8. Ne5 e6 9. Nc3 Nfd7 10. f4","10. f4 ... ","f2","f4","","rnbq1rk1/pp1n1pbp/4p1p1/3pN3/3P1P2/2N3P1/PP2P1BP/R1BQ1RK1 b - - 0 10"
"8423","D79","Neo-Grünfeld, Main Line, 10.f4 Nc6","1. d4 Nf6 2. c4 g6 3. g3 d5 4. Bg2 Bg7 5. Nf3 O-O 6. O-O c6 7. cxd5 cxd5 8. Ne5 e6 9. Nc3 Nfd7 10. f4 Nc6","10.  ... Nc6","b8","c6","","r1bq1rk1/pp1n1pbp/2n1p1p1/3pN3/3P1P2/2N3P1/PP2P1BP/R1BQ1RK1 w - - 1 11"
"8424","D79","Neo-Grünfeld, Main Line, 10.f4 Nc6 11.Be3","1. d4 Nf6 2. c4 g6 3. g3 d5 4. Bg2 Bg7 5. Nf3 O-O 6. O-O c6 7. cxd5 cxd5 8. Ne5 e6 9. Nc3 Nfd7 10. f4 Nc6 11. Be3","11. Be3 ... ","c1","e3","","r1bq1rk1/pp1n1pbp/2n1p1p1/3pN3/3P1P2/2N1B1P1/PP2P1BP/R2Q1RK1 b - - 2 11"
"8425","D79","Neo-Grünfeld, Main Line, 10.f4 Nc6 11.Be3 f6","1. d4 Nf6 2. c4 g6 3. g3 d5 4. Bg2 Bg7 5. Nf3 O-O 6. O-O c6 7. cxd5 cxd5 8. Ne5 e6 9. Nc3 Nfd7 10. f4 Nc6 11. Be3 f6","11.  ... f6","f7","f6","","r1bq1rk1/pp1n2bp/2n1ppp1/3pN3/3P1P2/2N1B1P1/PP2P1BP/R2Q1RK1 w - - 0 12"
"8426","D79","Neo-Grünfeld, Main Line, 10.f4 Nc6 11.Be3 Nb6","1. d4 Nf6 2. c4 g6 3. g3 d5 4. Bg2 Bg7 5. Nf3 O-O 6. O-O c6 7. cxd5 cxd5 8. Ne5 e6 9. Nc3 Nfd7 10. f4 Nc6 11. Be3 Nb6","11.  ... Nb6","d7","b6","","r1bq1rk1/pp3pbp/1nn1p1p1/3pN3/3P1P2/2N1B1P1/PP2P1BP/R2Q1RK1 w - - 3 12"
"8427","D79","Neo-Grünfeld, Main Line, 10.f4 Nc6 11.Be3 Nb6 12.Bf2","1. d4 Nf6 2. c4 g6 3. g3 d5 4. Bg2 Bg7 5. Nf3 O-O 6. O-O c6 7. cxd5 cxd5 8. Ne5 e6 9. Nc3 Nfd7 10. f4 Nc6 11. Be3 Nb6 12. Bf2","12. Bf2 ... ","e3","f2","","r1bq1rk1/pp3pbp/1nn1p1p1/3pN3/3P1P2/2N3P1/PP2PBBP/R2Q1RK1 b - - 4 12"
"8428","D80","Grünfeld Defence","1. d4 Nf6 2. c4 g6 3. Nc3 d5","3.  ... d5","d7","d5","","rnbqkb1r/ppp1pp1p/5np1/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 4"
"8429","D80","Grünfeld: Spike/Gibbon Gambit","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. g4","4. g4 ... ","g2","g4","","rnbqkb1r/ppp1pp1p/5np1/3p4/2PP2P1/2N5/PP2PP1P/R1BQKBNR b KQkq - 0 4"
"8430","D80","Grünfeld: 4.h4","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. h4","4. h4 ... ","h2","h4","","rnbqkb1r/ppp1pp1p/5np1/3p4/2PP3P/2N5/PP2PPP1/R1BQKBNR b KQkq - 0 4"
"8431","D80","Grünfeld: 4.g3","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. g3","4. g3 ... ","g2","g3","","rnbqkb1r/ppp1pp1p/5np1/3p4/2PP4/2N3P1/PP2PP1P/R1BQKBNR b KQkq - 0 4"
"8432","D80","Grünfeld: 4.f3","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. f3","4. f3 ... ","f2","f3","","rnbqkb1r/ppp1pp1p/5np1/3p4/2PP4/2N2P2/PP2P1PP/R1BQKBNR b KQkq - 0 4"
"8433","D80","Grünfeld: 4.e3","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. e3","4. e3 ... ","e2","e3","","rnbqkb1r/ppp1pp1p/5np1/3p4/2PP4/2N1P3/PP3PPP/R1BQKBNR b KQkq - 0 4"
"8434","D80","Grünfeld: 4.e3 Bg7","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. e3 Bg7","4.  ... Bg7","f8","g7","","rnbqk2r/ppp1ppbp/5np1/3p4/2PP4/2N1P3/PP3PPP/R1BQKBNR w KQkq - 1 5"
"8435","D80","Grünfeld: 4.e3 Bg7 5.Qb3","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. e3 Bg7 5. Qb3","5. Qb3 ... ","d1","b3","","rnbqk2r/ppp1ppbp/5np1/3p4/2PP4/1QN1P3/PP3PPP/R1B1KBNR b KQkq - 2 5"
"8436","D80","Grünfeld: Stockholm Variation","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bg5","4. Bg5 ... ","c1","g5","","rnbqkb1r/ppp1pp1p/5np1/3p2B1/2PP4/2N5/PP2PPPP/R2QKBNR b KQkq - 1 4"
"8437","D80","Grünfeld: Stockholm, 4...Ne4","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bg5 Ne4","4.  ... Ne4","f6","e4","","rnbqkb1r/ppp1pp1p/6p1/3p2B1/2PPn3/2N5/PP2PPPP/R2QKBNR w KQkq - 2 5"
"8438","D80","Grünfeld: Stockholm, 4...Ne4 5.Nxe4","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bg5 Ne4 5. Nxe4","5. Nxe4 ... ","c3","e4","","rnbqkb1r/ppp1pp1p/6p1/3p2B1/2PPN3/8/PP2PPPP/R2QKBNR b KQkq - 0 5"
"8439","D80","Grünfeld: Stockholm, Lundin Variation","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bg5 Ne4 5. Nxe4 dxe4 6. Qd2 c5","6.  ... c5","c7","c5","","rnbqkb1r/pp2pp1p/6p1/2p3B1/2PPp3/8/PP1QPPPP/R3KBNR w KQkq - 0 7"
"8440","D80","Grünfeld: Stockholm, 4...Ne4 5.Bf4","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bg5 Ne4 5. Bf4","5. Bf4 ... ","g5","f4","","rnbqkb1r/ppp1pp1p/6p1/3p4/2PPnB2/2N5/PP2PPPP/R2QKBNR b KQkq - 3 5"
"8441","D80","Grünfeld: Stockholm, Taimanov Variation","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bg5 Ne4 5. Bh4","5. Bh4 ... ","g5","h4","","rnbqkb1r/ppp1pp1p/6p1/3p4/2PPn2B/2N5/PP2PPPP/R2QKBNR b KQkq - 3 5"
"8442","D80","Grünfeld: Stockholm, Taimanov, 5...Nxc3","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bg5 Ne4 5. Bh4 Nxc3","5.  ... Nxc3","e4","c3","","rnbqkb1r/ppp1pp1p/6p1/3p4/2PP3B/2n5/PP2PPPP/R2QKBNR w KQkq - 0 6"
"8443","D80","Grünfeld: Stockholm, Taimanov, 5...Nxc3 6.bxc3 Bg7","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bg5 Ne4 5. Bh4 Nxc3 6. bxc3 Bg7","6.  ... Bg7","f8","g7","","rnbqk2r/ppp1ppbp/6p1/3p4/2PP3B/2P5/P3PPPP/R2QKBNR w KQkq - 1 7"
"8444","D81","Grünfeld: Early Russian Variation","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Qb3","4. Qb3 ... ","d1","b3","","rnbqkb1r/ppp1pp1p/5np1/3p4/2PP4/1QN5/PP2PPPP/R1B1KBNR b KQkq - 1 4"
"8445","D81","Grünfeld: Early Russian Variation","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Qb3 dxc4 5. Qxc4","5. Qxc4 ... ","b3","c4","","rnbqkb1r/ppp1pp1p/5np1/8/2QP4/2N5/PP2PPPP/R1B1KBNR b KQkq - 0 5"
"8446","D81","Grünfeld: Early Russian, 5...Be6","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Qb3 dxc4 5. Qxc4 Be6","5.  ... Be6","c8","e6","","rn1qkb1r/ppp1pp1p/4bnp1/8/2QP4/2N5/PP2PPPP/R1B1KBNR w KQkq - 1 6"
"8447","D81","Grünfeld: Early Russian, 5...Be6 6.Qb5+","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Qb3 dxc4 5. Qxc4 Be6 6. Qb5+","6. Qb5+ ... ","c4","b5","e8","rn1qkb1r/ppp1pp1p/4bnp1/1Q6/3P4/2N5/PP2PPPP/R1B1KBNR b KQkq - 2 6"
"8448","D81","Grünfeld: Early Russian, Adorjan Gambit","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Qb3 dxc4 5. Qxc4 Be6 6. Qb5+ Bd7","6.  ... Bd7","e6","d7","","rn1qkb1r/pppbpp1p/5np1/1Q6/3P4/2N5/PP2PPPP/R1B1KBNR w KQkq - 3 7"
"8449","D81","Grünfeld: Early Russian, 5...Bg7","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Qb3 dxc4 5. Qxc4 Bg7","5.  ... Bg7","f8","g7","","rnbqk2r/ppp1ppbp/5np1/8/2QP4/2N5/PP2PPPP/R1B1KBNR w KQkq - 1 6"
"8450","D81","Grünfeld: Early Russian, 5...Bg7 6.e4","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Qb3 dxc4 5. Qxc4 Bg7 6. e4","6. e4 ... ","e2","e4","","rnbqk2r/ppp1ppbp/5np1/8/2QPP3/2N5/PP3PPP/R1B1KBNR b KQkq - 0 6"
"8451","D81","Grünfeld: Early Russian, 5...Bg7 6.e4 O-O","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Qb3 dxc4 5. Qxc4 Bg7 6. e4 O-O","6.  ... O-O","e8","g8","","rnbq1rk1/ppp1ppbp/5np1/8/2QPP3/2N5/PP3PPP/R1B1KBNR w KQ - 1 7"
"8452","D82","Grünfeld: 4.Bf4","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4","4. Bf4 ... ","c1","f4","","rnbqkb1r/ppp1pp1p/5np1/3p4/2PP1B2/2N5/PP2PPPP/R2QKBNR b KQkq - 1 4"
"8453","D82","Grünfeld: 4.Bf4 Bg7","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7","4.  ... Bg7","f8","g7","","rnbqk2r/ppp1ppbp/5np1/3p4/2PP1B2/2N5/PP2PPPP/R2QKBNR w KQkq - 2 5"
"8454","D82","Grünfeld: 4.Bf4 Bg7 5.e3","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3","5. e3 ... ","e2","e3","","rnbqk2r/ppp1ppbp/5np1/3p4/2PP1B2/2N1P3/PP3PPP/R2QKBNR b KQkq - 0 5"
"8455","D82","Grünfeld: 4.Bf4 Bg7 5.e3 c5","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 c5","5.  ... c5","c7","c5","","rnbqk2r/pp2ppbp/5np1/2pp4/2PP1B2/2N1P3/PP3PPP/R2QKBNR w KQkq - 0 6"
"8456","D82","Grünfeld: 4.Bf4 Bg7 5.e3 c5 6.dxc5 Qa5","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 c5 6. dxc5 Qa5","6.  ... Qa5","d8","a5","","rnb1k2r/pp2ppbp/5np1/q1Pp4/2P2B2/2N1P3/PP3PPP/R2QKBNR w KQkq - 1 7"
"8457","D82","Grünfeld: 4.Bf4 Bg7 5.e3 c5 6.dxc5 Qa5 7.Qa4+","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 c5 6. dxc5 Qa5 7. Qa4+","7. Qa4+ ... ","d1","a4","e8","rnb1k2r/pp2ppbp/5np1/q1Pp4/Q1P2B2/2N1P3/PP3PPP/R3KBNR b KQkq - 2 7"
"8458","D82","Grünfeld: 4.Bf4 Bg7 5.e3 c5 6.dxc5 Qa5 7.Rc1","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 c5 6. dxc5 Qa5 7. Rc1","7. Rc1 ... ","a1","c1","","rnb1k2r/pp2ppbp/5np1/q1Pp4/2P2B2/2N1P3/PP3PPP/2RQKBNR b Kkq - 2 7"
"8459","D83","Grünfeld: Grünfeld Gambit","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O","5.  ... O-O","e8","g8","","rnbq1rk1/ppp1ppbp/5np1/3p4/2PP1B2/2N1P3/PP3PPP/R2QKBNR w KQ - 1 6"
"8460","D83","Grünfeld: Grünfeld Gambit, 6.Qb3","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O 6. Qb3","6. Qb3 ... ","d1","b3","","rnbq1rk1/ppp1ppbp/5np1/3p4/2PP1B2/1QN1P3/PP3PPP/R3KBNR b KQ - 2 6"
"8461","D83","Grünfeld: Grünfeld Gambit, Capablanca Variation","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O 6. Rc1","6. Rc1 ... ","a1","c1","","rnbq1rk1/ppp1ppbp/5np1/3p4/2PP1B2/2N1P3/PP3PPP/2RQKBNR b K - 2 6"
"8462","D83","Grünfeld: Grünfeld Gambit, Capablanca Variation","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O 6. Rc1 c5","6.  ... c5","c7","c5","","rnbq1rk1/pp2ppbp/5np1/2pp4/2PP1B2/2N1P3/PP3PPP/2RQKBNR w K - 0 7"
"8463","D83","Grünfeld: Grünfeld Gambit, Botvinnik Variation","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O 6. Rc1 c5 7. dxc5 Be6","7.  ... Be6","c8","e6","","rn1q1rk1/pp2ppbp/4bnp1/2Pp4/2P2B2/2N1P3/PP3PPP/2RQKBNR w K - 1 8"
"8464","D84","Grünfeld: Grünfeld Gambit Accepted","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O 6. cxd5","6. cxd5 ... ","c4","d5","","rnbq1rk1/ppp1ppbp/5np1/3P4/3P1B2/2N1P3/PP3PPP/R2QKBNR b KQ - 0 6"
"8465","D84","Grünfeld: Grünfeld Gambit Accepted","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O 6. cxd5 Nxd5 7. Nxd5 Qxd5 8. Bxc7","8. Bxc7 ... ","f4","c7","","rnb2rk1/ppB1ppbp/6p1/3q4/3P4/4P3/PP3PPP/R2QKBNR b KQ - 0 8"
"8466","D84","Grünfeld: Grünfeld Gambit Accepted, 8...b6","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O 6. cxd5 Nxd5 7. Nxd5 Qxd5 8. Bxc7 b6","8.  ... b6","b7","b6","","rnb2rk1/p1B1ppbp/1p4p1/3q4/3P4/4P3/PP3PPP/R2QKBNR w KQ - 0 9"
"8467","D84","Grünfeld: Grünfeld Gambit Accepted, 8...Bf5","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O 6. cxd5 Nxd5 7. Nxd5 Qxd5 8. Bxc7 Bf5","8.  ... Bf5","c8","f5","","rn3rk1/ppB1ppbp/6p1/3q1b2/3P4/4P3/PP3PPP/R2QKBNR w KQ - 1 9"
"8468","D84","Grünfeld: Grünfeld Gambit Accepted, 8...Na6","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O 6. cxd5 Nxd5 7. Nxd5 Qxd5 8. Bxc7 Na6","8.  ... Na6","b8","a6","","r1b2rk1/ppB1ppbp/n5p1/3q4/3P4/4P3/PP3PPP/R2QKBNR w KQ - 1 9"
"8469","D84","Grünfeld: Grünfeld Gambit Accepted, 8...Na6 9.Bxa6 Qxg2","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O 6. cxd5 Nxd5 7. Nxd5 Qxd5 8. Bxc7 Na6 9. Bxa6 Qxg2","9.  ... Qxg2","d5","g2","","r1b2rk1/ppB1ppbp/B5p1/8/3P4/4P3/PP3PqP/R2QK1NR w KQ - 0 10"
"8470","D84","Grünfeld: Grünfeld Gambit Accepted, 8...Nc6","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O 6. cxd5 Nxd5 7. Nxd5 Qxd5 8. Bxc7 Nc6","8.  ... Nc6","b8","c6","","r1b2rk1/ppB1ppbp/2n3p1/3q4/3P4/4P3/PP3PPP/R2QKBNR w KQ - 1 9"
"8471","D84","Grünfeld: Grünfeld Gambit Accepted, 8...Nc6 9.Ne2","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O 6. cxd5 Nxd5 7. Nxd5 Qxd5 8. Bxc7 Nc6 9. Ne2","9. Ne2 ... ","g1","e2","","r1b2rk1/ppB1ppbp/2n3p1/3q4/3P4/4P3/PP2NPPP/R2QKB1R b KQ - 2 9"
"8472","D84","Grünfeld: Grünfeld Gambit Accepted, 8...Nc6 9.Ne2 Bg4","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O 6. cxd5 Nxd5 7. Nxd5 Qxd5 8. Bxc7 Nc6 9. Ne2 Bg4","9.  ... Bg4","c8","g4","","r4rk1/ppB1ppbp/2n3p1/3q4/3P2b1/4P3/PP2NPPP/R2QKB1R w KQ - 3 10"
"8473","D85","Grünfeld: Exchange Variation","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5","4. cxd5 ... ","c4","d5","","rnbqkb1r/ppp1pp1p/5np1/3P4/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4"
"8474","D85","Grünfeld: Exchange Variation","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5","4.  ... Nxd5","f6","d5","","rnbqkb1r/ppp1pp1p/6p1/3n4/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 5"
"8475","D85","Grünfeld: Exchange, 5.g3","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. g3","5. g3 ... ","g2","g3","","rnbqkb1r/ppp1pp1p/6p1/3n4/3P4/2N3P1/PP2PP1P/R1BQKBNR b KQkq - 0 5"
"8476","D85","Grünfeld: Exchange, 5.Na4","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. Na4","5. Na4 ... ","c3","a4","","rnbqkb1r/ppp1pp1p/6p1/3n4/N2P4/8/PP2PPPP/R1BQKBNR b KQkq - 1 5"
"8477","D85","Grünfeld: Exchange, 5.Bd2","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. Bd2","5. Bd2 ... ","c1","d2","","rnbqkb1r/ppp1pp1p/6p1/3n4/3P4/2N5/PP1BPPPP/R2QKBNR b KQkq - 1 5"
"8478","D85","Grünfeld: Exchange, 5.Bd2 Bg7 6.e4 Nb6","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. Bd2 Bg7 6. e4 Nb6","6.  ... Nb6","d5","b6","","rnbqk2r/ppp1ppbp/1n4p1/8/3PP3/2N5/PP1B1PPP/R2QKBNR w KQkq - 1 7"
"8479","D85","Grünfeld: Exchange, 5.Bd2 Bg7 6.e4 Nb6 7.Be3","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. Bd2 Bg7 6. e4 Nb6 7. Be3","7. Be3 ... ","d2","e3","","rnbqk2r/ppp1ppbp/1n4p1/8/3PP3/2N1B3/PP3PPP/R2QKBNR b KQkq - 2 7"
"8480","D85","Grünfeld: Exchange, 5.e4","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4","5. e4 ... ","e2","e4","","rnbqkb1r/ppp1pp1p/6p1/3n4/3PP3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 5"
"8481","D85","Grünfeld: Exchange, 5.e4 Nb6","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nb6","5.  ... Nb6","d5","b6","","rnbqkb1r/ppp1pp1p/1n4p1/8/3PP3/2N5/PP3PPP/R1BQKBNR w KQkq - 1 6"
"8482","D85","Grünfeld: Exchange, 5.e4 Nxc3","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3","5.  ... Nxc3","d5","c3","","rnbqkb1r/ppp1pp1p/6p1/8/3PP3/2n5/PP3PPP/R1BQKBNR w KQkq - 0 6"
"8483","D85","Grünfeld: Exchange, 5.e4 Nxc3 6.bxc3 c5","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 c5","6.  ... c5","c7","c5","","rnbqkb1r/pp2pp1p/6p1/2p5/3PP3/2P5/P4PPP/R1BQKBNR w KQkq - 0 7"
"8484","D85","Grünfeld: Exchange, 5.e4 Nxc3 6.bxc3 Bg7","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7","6.  ... Bg7","f8","g7","","rnbqk2r/ppp1ppbp/6p1/8/3PP3/2P5/P4PPP/R1BQKBNR w KQkq - 1 7"
"8485","D85","Grünfeld: Exchange, 7.Ba3","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Ba3","7. Ba3 ... ","c1","a3","","rnbqk2r/ppp1ppbp/6p1/8/3PP3/B1P5/P4PPP/R2QKBNR b KQkq - 2 7"
"8486","D85","Grünfeld: Exchange, 7.Bb5+","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bb5+","7. Bb5+ ... ","f1","b5","e8","rnbqk2r/ppp1ppbp/6p1/1B6/3PP3/2P5/P4PPP/R1BQK1NR b KQkq - 2 7"
"8487","D85","Grünfeld: Exchange, 7.Bb5+ c6","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bb5+ c6","7.  ... c6","c7","c6","","rnbqk2r/pp2ppbp/2p3p1/1B6/3PP3/2P5/P4PPP/R1BQK1NR w KQkq - 0 8"
"8488","D85","Grünfeld: Exchange, 7.Bb5+ c6 8.Ba4","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bb5+ c6 8. Ba4","8. Ba4 ... ","b5","a4","","rnbqk2r/pp2ppbp/2p3p1/8/B2PP3/2P5/P4PPP/R1BQK1NR b KQkq - 1 8"
"8489","D85","Grünfeld: Exchange, 7.Bb5+ c6 8.Ba4 O-O","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bb5+ c6 8. Ba4 O-O","8.  ... O-O","e8","g8","","rnbq1rk1/pp2ppbp/2p3p1/8/B2PP3/2P5/P4PPP/R1BQK1NR w KQ - 2 9"
"8490","D85","Grünfeld: Exchange, 7.Be3","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Be3","7. Be3 ... ","c1","e3","","rnbqk2r/ppp1ppbp/6p1/8/3PP3/2P1B3/P4PPP/R2QKBNR b KQkq - 2 7"
"8491","D85","Grünfeld: Exchange, 7.Be3 c5","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Be3 c5","7.  ... c5","c7","c5","","rnbqk2r/pp2ppbp/6p1/2p5/3PP3/2P1B3/P4PPP/R2QKBNR w KQkq - 0 8"
"8492","D85","Grünfeld: Exchange, 7.Be3 c5 8.Qd2","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Be3 c5 8. Qd2","8. Qd2 ... ","d1","d2","","rnbqk2r/pp2ppbp/6p1/2p5/3PP3/2P1B3/P2Q1PPP/R3KBNR b KQkq - 1 8"
"8493","D85","Grünfeld: Exchange, 7.Be3 c5 8.Qd2 O-O","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Be3 c5 8. Qd2 O-O","8.  ... O-O","e8","g8","","rnbq1rk1/pp2ppbp/6p1/2p5/3PP3/2P1B3/P2Q1PPP/R3KBNR w KQ - 2 9"
"8494","D85","Grünfeld: Exchange, 7.Be3 c5 8.Qd2 O-O 9.Rc1","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Be3 c5 8. Qd2 O-O 9. Rc1","9. Rc1 ... ","a1","c1","","rnbq1rk1/pp2ppbp/6p1/2p5/3PP3/2P1B3/P2Q1PPP/2R1KBNR b K - 3 9"
"8495","D85","Grünfeld: Exchange, 7.Be3 c5 8.Qd2 Qa5","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Be3 c5 8. Qd2 Qa5","8.  ... Qa5","d8","a5","","rnb1k2r/pp2ppbp/6p1/q1p5/3PP3/2P1B3/P2Q1PPP/R3KBNR w KQkq - 2 9"
"8496","D85","Grünfeld: Exchange, 7.Be3 c5 8.Qd2 Qa5 9.Rc1","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Be3 c5 8. Qd2 Qa5 9. Rc1","9. Rc1 ... ","a1","c1","","rnb1k2r/pp2ppbp/6p1/q1p5/3PP3/2P1B3/P2Q1PPP/2R1KBNR b Kkq - 3 9"
"8497","D85","Grünfeld: Exchange, 7.Be3 c5 8.Qd2 Qa5 9.Rb1","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Be3 c5 8. Qd2 Qa5 9. Rb1","9. Rb1 ... ","a1","b1","","rnb1k2r/pp2ppbp/6p1/q1p5/3PP3/2P1B3/P2Q1PPP/1R2KBNR b Kkq - 3 9"
